-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2016 through 12/31/2025 in LST
Location: Latitude  -2.5547   Longitude 120.3242 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 658.23 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
ALLSKY_SFC_SW_DNI      CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (Wh/m^2) 
ALLSKY_SFC_SW_DIFF     CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (Wh/m^2) 
WS10M                  MERRA-2 Wind Speed at 10 Meters (m/s) 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
PRECTOTCORR            MERRA-2 Precipitation Corrected (mm/hour) 
PS                     MERRA-2 Surface Pressure (kPa) 
ALLSKY_KT              CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
WSC                    MERRA-2 Corrected Wind Speed (Adjusted For Elevation) (m/s) 
Message(s): 
Corrected Wind Speed has a custom surface implemented: Airport: flat rough grass (airportgrass) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,WS10M,T2M,PRECTOTCORR,PS,ALLSKY_KT,WSC
2016,1,12,12,885.58,597.2,293.57,2.4,26.6,0.0,93.93,0.67,2.07
2016,1,12,13,766.5,576.41,241.86,2.62,26.04,0.01,93.85,0.62,2.38
2016,1,12,14,685.15,481.47,253.34,2.42,25.7,0.01,93.79,0.64,2.23
2016,1,12,15,493.88,493.18,176.7,2.25,25.39,0.01,93.77,0.59,2.1
2016,1,12,16,278.7,450.09,107.9,2.02,24.92,0.01,93.76,0.5,1.93
2016,1,12,17,82.65,156.19,56.8,1.58,24.29,0.01,93.79,0.36,1.59
2016,1,12,18,0.0,0.0,0.0,0.85,23.79,0.01,93.85,-999.0,1.24
2016,1,12,19,0.0,0.0,0.0,0.9,23.56,0.01,93.94,-999.0,1.23
2016,1,12,20,0.0,0.0,0.0,1.3,23.21,0.01,94.03,-999.0,1.65
2016,1,12,21,0.0,0.0,0.0,1.48,22.9,0.01,94.06,-999.0,1.88
2016,1,12,22,0.0,0.0,0.0,1.59,22.63,0.01,94.04,-999.0,2.0
2016,1,12,23,0.0,0.0,0.0,1.61,22.29,0.01,94.0,-999.0,2.01
2016,1,13,0,0.0,0.0,0.0,1.66,21.87,0.02,93.94,-999.0,2.06
2016,1,13,1,0.0,0.0,0.0,1.68,21.4,0.03,93.88,-999.0,2.0
2016,1,13,2,0.0,0.0,0.0,1.62,21.11,0.02,93.86,-999.0,1.88
2016,1,13,3,0.0,0.0,0.0,1.49,20.97,0.02,93.87,-999.0,1.72
2016,1,13,4,0.0,0.0,0.0,1.39,20.88,0.02,93.91,-999.0,1.59
2016,1,13,5,0.0,0.0,0.0,1.24,20.86,0.01,93.97,-999.0,1.37
2016,1,13,6,52.17,83.36,46.38,0.91,21.64,0.01,94.06,0.33,1.04
2016,1,13,7,258.58,353.86,126.45,0.52,23.29,0.01,94.14,0.53,0.41
2016,1,13,8,490.8,507.61,167.99,0.48,25.19,3.18,94.18,0.62,0.45
2016,1,13,9,677.42,641.2,179.39,0.99,26.4,2.78,94.13,0.65,0.82
2016,1,13,10,863.67,690.65,221.72,1.24,27.33,2.08,94.06,0.71,0.98
2016,1,13,11,851.12,730.84,197.01,1.27,28.08,1.44,93.98,0.65,0.99
2016,1,13,12,897.3,591.64,286.84,1.31,28.57,1.08,93.87,0.68,1.03
2016,1,13,13,806.15,631.37,209.14,1.37,28.75,1.12,93.78,0.65,1.11
2016,1,13,14,678.58,510.58,230.23,1.44,28.6,1.74,93.72,0.63,1.21
2016,1,13,15,470.8,466.4,182.42,1.49,28.15,1.88,93.69,0.56,1.34
2016,1,13,16,255.75,436.25,101.48,1.51,27.72,2.5,93.71,0.46,1.52
2016,1,13,17,79.55,165.63,46.2,1.31,26.44,5.36,93.76,0.34,1.59
2016,1,13,18,0.0,0.0,0.0,1.12,25.22,4.51,93.83,-999.0,1.48
2016,1,13,19,0.0,0.0,0.0,1.06,24.74,3.57,93.9,-999.0,1.37
2016,1,13,20,0.0,0.0,0.0,1.01,24.34,2.19,93.95,-999.0,1.24
2016,1,13,21,0.0,0.0,0.0,0.95,24.04,2.38,93.96,-999.0,1.12
2016,1,13,22,0.0,0.0,0.0,0.79,23.92,3.34,93.94,-999.0,0.9
2016,1,13,23,0.0,0.0,0.0,0.65,23.9,3.37,93.89,-999.0,0.68
2016,1,14,0,0.0,0.0,0.0,0.43,23.79,4.8,93.83,-999.0,0.42
2016,1,14,1,0.0,0.0,0.0,0.17,23.63,6.17,93.78,-999.0,0.16
2016,1,14,2,0.0,0.0,0.0,0.13,23.43,4.09,93.76,-999.0,0.15
2016,1,14,3,0.0,0.0,0.0,0.23,23.23,4.28,93.77,-999.0,0.26
2016,1,14,4,0.0,0.0,0.0,0.28,23.03,5.38,93.79,-999.0,0.32
2016,1,14,5,0.0,0.0,0.0,0.4,22.93,4.08,93.85,-999.0,0.46
2016,1,14,6,51.97,89.49,50.75,0.51,23.22,3.59,93.91,0.33,0.54
2016,1,14,7,261.0,410.55,130.56,0.66,23.96,4.42,94.0,0.54,0.63
2016,1,14,8,493.1,629.52,144.03,0.89,25.02,0.02,94.02,0.63,0.83
2016,1,14,9,714.0,672.39,210.03,1.18,26.78,0.02,94.01,0.69,1.1
2016,1,14,10,831.95,646.55,236.66,1.34,27.83,0.02,93.98,0.69,1.2
2016,1,14,11,840.2,628.93,250.92,1.43,28.58,0.02,93.91,0.64,1.26
2016,1,14,12,850.2,530.9,264.59,1.46,29.03,0.03,93.81,0.64,1.25
2016,1,14,13,807.3,395.19,383.61,1.51,29.14,0.03,93.7,0.65,1.3
2016,1,14,14,673.33,620.65,243.66,1.68,28.93,0.04,93.63,0.62,1.48
2016,1,14,15,466.58,509.76,206.35,1.79,28.41,0.05,93.6,0.55,1.67
2016,1,14,16,263.55,341.17,137.15,1.68,27.47,0.06,93.63,0.47,1.69
2016,1,14,17,79.57,105.46,59.67,1.31,26.3,0.07,93.68,0.34,1.59
2016,1,14,18,0.0,0.0,0.0,0.97,25.11,0.06,93.75,-999.0,1.31
2016,1,14,19,0.0,0.0,0.0,0.82,24.68,0.06,93.81,-999.0,1.11
2016,1,14,20,0.0,0.0,0.0,0.81,24.51,0.04,93.85,-999.0,1.1
2016,1,14,21,0.0,0.0,0.0,0.82,24.32,0.04,93.88,-999.0,1.06
2016,1,14,22,0.0,0.0,0.0,0.65,24.21,0.04,93.91,-999.0,0.81
2016,1,14,23,0.0,0.0,0.0,0.62,23.92,0.04,93.87,-999.0,0.72
2016,1,15,0,0.0,0.0,0.0,0.62,23.44,0.05,93.8,-999.0,0.68
2016,1,15,1,0.0,0.0,0.0,0.49,23.13,0.06,93.73,-999.0,0.53
2016,1,15,2,0.0,0.0,0.0,0.38,22.89,0.05,93.7,-999.0,0.44
2016,1,15,3,0.0,0.0,0.0,0.4,22.62,0.05,93.69,-999.0,0.49
2016,1,15,4,0.0,0.0,0.0,0.41,22.47,0.05,93.72,-999.0,0.46
2016,1,15,5,0.0,0.0,0.0,0.46,22.42,0.05,93.76,-999.0,0.47
2016,1,15,6,50.55,45.84,47.6,0.58,22.77,0.05,93.81,0.33,0.63
2016,1,15,7,261.02,309.21,147.74,0.89,24.62,0.04,93.88,0.54,1.08
2016,1,15,8,508.62,501.14,182.2,1.27,25.71,36.55,93.89,0.65,1.3
2016,1,15,9,682.4,580.56,218.65,1.36,26.58,26.95,93.89,0.66,1.29
2016,1,15,10,794.6,672.6,185.73,1.45,27.54,18.08,93.84,0.65,1.29
2016,1,15,11,849.92,580.02,296.88,1.63,28.23,13.55,93.77,0.65,1.4
2016,1,15,12,836.2,478.28,323.69,1.7,28.6,13.12,93.69,0.63,1.43
2016,1,15,13,803.5,550.36,266.61,1.77,28.71,17.62,93.6,0.65,1.5
2016,1,15,14,637.8,499.24,224.97,1.93,28.45,21.52,93.54,0.59,1.68
2016,1,15,15,456.62,465.42,193.77,2.0,27.77,24.62,93.51,0.54,1.82
2016,1,15,16,256.67,354.97,117.48,1.82,27.02,34.84,93.52,0.46,1.75
2016,1,15,17,75.8,109.62,51.58,1.34,26.04,44.7,93.57,0.32,1.54
2016,1,15,18,0.0,0.0,0.0,0.91,25.08,51.5,93.63,-999.0,1.3
2016,1,15,19,0.0,0.0,0.0,0.76,24.82,60.79,93.71,-999.0,1.06
2016,1,15,20,0.0,0.0,0.0,0.76,24.61,61.8,93.77,-999.0,0.95
2016,1,15,21,0.0,0.0,0.0,0.85,24.32,55.64,93.8,-999.0,0.91
2016,1,15,22,0.0,0.0,0.0,0.95,24.02,50.49,93.8,-999.0,0.93
2016,1,15,23,0.0,0.0,0.0,1.07,23.73,45.94,93.76,-999.0,1.13
2016,1,16,0,0.0,0.0,0.0,1.24,23.49,44.19,93.69,-999.0,1.4
2016,1,16,1,0.0,0.0,0.0,1.25,23.3,37.7,93.62,-999.0,1.62
2016,1,16,2,0.0,0.0,0.0,1.23,23.26,40.98,93.57,-999.0,1.65
2016,1,16,3,0.0,0.0,0.0,1.28,23.32,32.74,93.56,-999.0,1.68
2016,1,16,4,0.0,0.0,0.0,1.4,23.28,25.97,93.55,-999.0,1.84
2016,1,16,5,0.0,0.0,0.0,1.29,23.22,18.46,93.61,-999.0,1.66
2016,1,16,6,50.33,72.35,43.34,0.98,23.38,13.17,93.71,0.33,1.23
2016,1,16,7,260.98,331.44,156.38,0.64,23.83,13.82,93.79,0.54,0.9
2016,1,16,8,492.88,464.17,187.95,0.76,24.25,0.28,93.82,0.63,0.86
2016,1,16,9,685.92,581.76,210.54,0.97,24.54,0.37,93.81,0.66,0.94
2016,1,16,10,806.75,608.71,237.09,1.3,24.99,0.33,93.77,0.66,1.25
2016,1,16,11,830.58,756.97,195.22,1.51,25.32,0.43,93.71,0.63,1.45
2016,1,16,12,818.92,471.83,322.2,1.43,25.36,0.59,93.63,0.62,1.37
2016,1,16,13,739.45,379.14,321.54,1.22,25.24,0.94,93.57,0.59,1.17
2016,1,16,14,582.08,337.18,271.93,0.8,25.09,1.28,93.52,0.54,0.75
2016,1,16,15,401.0,224.17,223.2,0.47,24.92,1.51,93.5,0.47,0.48
2016,1,16,16,217.9,136.02,163.7,0.23,24.7,1.92,93.53,0.39,0.25
2016,1,16,17,63.17,39.26,50.48,0.37,24.49,2.45,93.6,0.26,0.41
2016,1,16,18,0.0,0.0,0.0,0.78,23.97,3.16,93.68,-999.0,0.79
2016,1,16,19,0.0,0.0,0.0,0.95,23.63,4.1,93.75,-999.0,1.01
2016,1,16,20,0.0,0.0,0.0,1.12,23.42,5.47,93.81,-999.0,1.22
2016,1,16,21,0.0,0.0,0.0,1.31,23.26,7.25,93.82,-999.0,1.45
2016,1,16,22,0.0,0.0,0.0,1.46,23.06,8.95,93.8,-999.0,1.93
2016,1,16,23,0.0,0.0,0.0,1.6,22.95,10.1,93.75,-999.0,2.33
2016,1,17,0,0.0,0.0,0.0,1.62,22.94,10.09,93.65,-999.0,2.27
2016,1,17,1,0.0,0.0,0.0,1.22,22.87,9.7,93.57,-999.0,1.54
2016,1,17,2,0.0,0.0,0.0,0.75,22.91,9.38,93.54,-999.0,0.96
2016,1,17,3,0.0,0.0,0.0,0.81,23.1,9.72,93.6,-999.0,1.06
2016,1,17,4,0.0,0.0,0.0,1.24,23.12,10.42,93.66,-999.0,1.54
2016,1,17,5,0.0,0.0,0.0,1.58,22.77,11.35,93.71,-999.0,1.92
2016,1,17,6,40.2,14.42,35.1,1.57,22.76,11.36,93.76,0.27,1.99
2016,1,17,7,208.93,87.33,153.01,1.58,23.28,9.94,93.85,0.43,2.07
2016,1,17,8,420.05,295.25,239.12,1.98,23.58,13.77,93.9,0.54,2.23
2016,1,17,9,636.62,444.04,304.49,1.99,23.72,9.36,93.9,0.62,2.09
2016,1,17,10,689.62,573.48,211.92,1.76,23.94,7.17,93.87,0.57,1.74
2016,1,17,11,812.15,415.11,322.9,1.34,24.21,5.48,93.82,0.62,1.2
2016,1,17,12,806.28,496.29,268.71,0.98,24.42,4.51,93.76,0.61,0.79
2016,1,17,13,727.55,385.76,327.59,0.71,24.41,3.95,93.69,0.58,0.53
2016,1,17,14,579.83,377.18,258.18,0.48,24.31,3.91,93.63,0.53,0.33
2016,1,17,15,413.6,336.12,176.59,0.65,24.19,4.34,93.58,0.48,0.66
2016,1,17,16,232.6,223.83,146.5,1.17,24.06,5.51,93.54,0.41,1.29
2016,1,17,17,71.32,63.29,59.69,1.11,23.54,7.14,93.56,0.29,1.54
2016,1,17,18,0.0,0.0,0.0,0.27,23.53,12.88,93.68,-999.0,0.27
2016,1,17,19,0.0,0.0,0.0,0.84,23.39,19.32,93.78,-999.0,0.86
2016,1,17,20,0.0,0.0,0.0,0.82,23.37,15.71,93.81,-999.0,0.86
2016,1,17,21,0.0,0.0,0.0,0.56,23.49,10.64,93.8,-999.0,0.58
2016,1,17,22,0.0,0.0,0.0,0.42,23.63,7.04,93.78,-999.0,0.42
2016,1,17,23,0.0,0.0,0.0,0.27,23.63,4.86,93.73,-999.0,0.26
2016,1,18,0,0.0,0.0,0.0,0.28,23.54,3.81,93.66,-999.0,0.24
2016,1,18,1,0.0,0.0,0.0,0.59,23.4,3.29,93.6,-999.0,0.56
2016,1,18,2,0.0,0.0,0.0,0.68,23.35,2.97,93.55,-999.0,0.64
2016,1,18,3,0.0,0.0,0.0,0.62,23.36,2.69,93.53,-999.0,0.6
2016,1,18,4,0.0,0.0,0.0,0.69,23.22,2.63,93.56,-999.0,0.7
2016,1,18,5,0.0,0.0,0.0,0.7,23.1,2.99,93.61,-999.0,0.73
2016,1,18,6,49.1,74.55,42.51,0.89,23.46,3.32,93.69,0.33,0.97
2016,1,18,7,252.48,342.3,143.88,1.17,24.29,3.86,93.78,0.53,1.19
2016,1,18,8,477.38,574.53,159.56,1.4,25.14,3.65,93.84,0.61,1.34
2016,1,18,9,654.42,636.43,199.53,1.62,26.12,4.93,93.84,0.63,1.48
2016,1,18,10,796.72,650.28,254.6,1.7,26.93,6.46,93.8,0.66,1.49
2016,1,18,11,837.85,536.09,281.9,1.78,27.39,8.42,93.73,0.64,1.56
2016,1,18,12,854.1,512.26,304.39,1.82,27.45,9.55,93.65,0.64,1.62
2016,1,18,13,713.95,504.11,207.12,1.86,27.22,9.38,93.55,0.57,1.74
2016,1,18,14,667.85,465.88,250.34,1.92,26.5,9.34,93.5,0.61,1.9
2016,1,18,15,476.77,474.29,161.97,1.9,25.71,9.84,93.49,0.56,1.89
2016,1,18,16,264.08,331.13,117.82,1.71,24.94,11.63,93.52,0.47,1.75
2016,1,18,17,86.78,97.03,66.33,1.32,24.46,14.48,93.58,0.35,1.75
2016,1,18,18,0.0,0.0,0.0,1.33,24.1,18.6,93.64,-999.0,2.03
2016,1,18,19,0.0,0.0,0.0,1.63,23.81,24.15,93.72,-999.0,2.38
2016,1,18,20,0.0,0.0,0.0,1.8,23.49,33.03,93.79,-999.0,2.43
2016,1,18,21,0.0,0.0,0.0,1.61,23.24,47.73,93.84,-999.0,2.26
2016,1,18,22,0.0,0.0,0.0,1.51,23.08,61.51,93.85,-999.0,2.18
2016,1,18,23,0.0,0.0,0.0,1.43,22.86,63.24,93.82,-999.0,2.11
2016,1,19,0,0.0,0.0,0.0,1.41,22.62,56.01,93.78,-999.0,2.08
2016,1,19,1,0.0,0.0,0.0,1.44,22.38,48.53,93.72,-999.0,2.05
2016,1,19,2,0.0,0.0,0.0,1.43,22.2,42.83,93.68,-999.0,1.9
2016,1,19,3,0.0,0.0,0.0,1.23,22.34,36.02,93.66,-999.0,1.51
2016,1,19,4,0.0,0.0,0.0,0.78,22.66,29.07,93.71,-999.0,0.94
2016,1,19,5,0.0,0.0,0.0,0.16,22.89,20.21,93.76,-999.0,0.25
2016,1,19,6,41.6,19.73,45.55,0.37,23.13,10.22,93.83,0.28,0.31
2016,1,19,7,195.27,50.95,151.37,0.89,23.88,3.73,93.93,0.41,0.98
2016,1,19,8,396.42,149.7,279.13,1.25,24.51,6.57,93.97,0.51,1.28
2016,1,19,9,651.67,616.82,295.28,1.36,25.11,3.7,93.97,0.63,1.26
2016,1,19,10,743.7,348.57,382.81,1.51,25.95,4.28,93.93,0.61,1.32
2016,1,19,11,807.83,276.59,416.14,1.42,26.57,6.1,93.86,0.61,1.16
2016,1,19,12,852.3,626.79,464.7,1.41,27.06,9.22,93.77,0.64,1.1
2016,1,19,13,724.72,226.24,420.95,1.59,27.14,13.9,93.69,0.58,1.29
2016,1,19,14,615.55,325.8,312.32,1.67,26.73,17.16,93.63,0.56,1.46
2016,1,19,15,425.95,298.92,199.39,1.61,26.04,24.7,93.62,0.5,1.51
2016,1,19,16,232.05,131.92,196.26,1.44,25.26,29.91,93.64,0.41,1.47
2016,1,19,17,76.72,32.16,60.11,1.41,24.52,32.54,93.69,0.31,1.73
2016,1,19,18,0.0,0.0,0.0,1.45,23.88,37.95,93.75,-999.0,2.16
2016,1,19,19,0.0,0.0,0.0,1.47,23.64,38.29,93.82,-999.0,2.16
2016,1,19,20,0.0,0.0,0.0,1.35,23.58,39.99,93.93,-999.0,1.92
2016,1,19,21,0.0,0.0,0.0,1.71,23.49,44.31,93.95,-999.0,2.49
2016,1,19,22,0.0,0.0,0.0,2.04,23.41,49.15,93.9,-999.0,3.08
2016,1,19,23,0.0,0.0,0.0,1.94,23.26,53.25,93.86,-999.0,2.91
2016,1,20,0,0.0,0.0,0.0,1.78,23.2,61.2,93.84,-999.0,2.63
2016,1,20,1,0.0,0.0,0.0,1.85,23.21,67.09,93.78,-999.0,2.8
2016,1,20,2,0.0,0.0,0.0,1.89,23.19,73.7,93.73,-999.0,2.72
2016,1,20,3,0.0,0.0,0.0,1.91,23.17,71.23,93.75,-999.0,2.66
2016,1,20,4,0.0,0.0,0.0,1.94,23.15,66.66,93.8,-999.0,2.67
2016,1,20,5,0.0,0.0,0.0,2.06,23.07,58.81,93.86,-999.0,2.94
2016,1,20,6,25.5,4.41,29.65,2.11,23.28,52.2,93.94,0.18,3.17
2016,1,20,7,148.0,37.19,118.57,2.41,23.9,50.45,94.03,0.31,2.82
2016,1,20,8,274.17,39.79,204.25,2.37,24.11,7.48,94.09,0.35,2.6
2016,1,20,9,431.52,139.35,309.05,2.34,24.45,7.28,94.1,0.42,2.39
2016,1,20,10,596.72,153.4,336.19,2.29,25.03,6.5,94.06,0.49,2.23
2016,1,20,11,652.25,219.91,378.21,2.05,25.69,5.12,93.98,0.5,1.95
2016,1,20,12,657.33,64.61,412.91,1.8,25.88,4.41,93.9,0.49,1.69
2016,1,20,13,674.4,172.39,397.91,1.67,25.75,4.54,93.84,0.54,1.56
2016,1,20,14,505.48,147.13,287.96,1.59,25.45,5.3,93.78,0.46,1.52
2016,1,20,15,271.5,51.78,166.46,1.45,25.02,6.48,93.75,0.32,1.45
2016,1,20,16,186.45,66.19,141.66,1.24,24.56,8.27,93.77,0.33,1.27
2016,1,20,17,62.83,40.81,54.53,0.91,24.05,10.69,93.82,0.25,1.13
2016,1,20,18,0.0,0.0,0.0,0.95,23.6,13.83,93.88,-999.0,1.18
2016,1,20,19,0.0,0.0,0.0,0.95,23.53,15.38,93.94,-999.0,1.04
2016,1,20,20,0.0,0.0,0.0,0.9,23.41,15.89,93.98,-999.0,0.95
2016,1,20,21,0.0,0.0,0.0,1.06,23.19,14.0,93.97,-999.0,1.13
2016,1,20,22,0.0,0.0,0.0,1.09,23.06,11.98,93.94,-999.0,1.17
2016,1,20,23,0.0,0.0,0.0,1.1,22.91,10.77,93.9,-999.0,1.18
2016,1,21,0,0.0,0.0,0.0,1.05,22.74,9.93,93.85,-999.0,1.11
2016,1,21,1,0.0,0.0,0.0,1.02,22.46,9.09,93.78,-999.0,1.08
2016,1,21,2,0.0,0.0,0.0,1.11,22.19,7.58,93.75,-999.0,1.16
2016,1,21,3,0.0,0.0,0.0,1.3,21.87,6.51,93.78,-999.0,1.36
2016,1,21,4,0.0,0.0,0.0,1.48,21.71,5.23,93.84,-999.0,1.63
2016,1,21,5,0.0,0.0,0.0,1.37,21.76,4.16,93.88,-999.0,1.72
2016,1,21,6,44.05,66.5,37.51,1.22,22.29,3.55,93.93,0.31,1.56
2016,1,21,7,222.73,244.0,128.63,0.48,24.18,3.65,94.0,0.47,0.75
2016,1,21,8,435.05,398.61,190.06,1.19,25.25,16.69,94.03,0.56,1.25
2016,1,21,9,528.2,516.34,200.57,1.72,26.19,13.1,94.03,0.51,1.64
2016,1,21,10,706.42,396.88,293.51,1.88,26.67,9.66,93.97,0.58,1.71
2016,1,21,11,756.3,395.34,297.97,1.86,26.94,7.63,93.9,0.57,1.63
2016,1,21,12,758.15,386.54,317.12,1.8,27.05,7.76,93.82,0.57,1.52
2016,1,21,13,716.83,454.99,263.01,1.82,26.88,9.34,93.74,0.57,1.5
2016,1,21,14,527.42,318.63,223.87,1.91,26.44,10.88,93.68,0.48,1.62
2016,1,21,15,431.38,330.75,194.87,1.79,25.82,13.94,93.66,0.5,1.57
2016,1,21,16,241.9,246.94,138.74,1.42,25.16,15.48,93.67,0.42,1.31
2016,1,21,17,77.25,59.09,69.53,0.96,24.41,17.49,93.72,0.31,1.02
2016,1,21,18,0.0,0.0,0.0,0.58,23.77,20.3,93.77,-999.0,0.74
2016,1,21,19,0.0,0.0,0.0,0.27,23.8,22.87,93.83,-999.0,0.42
2016,1,21,20,0.0,0.0,0.0,0.51,23.84,21.79,93.92,-999.0,0.71
2016,1,21,21,0.0,0.0,0.0,0.81,23.81,19.14,93.97,-999.0,1.1
2016,1,21,22,0.0,0.0,0.0,0.9,23.66,16.62,93.96,-999.0,1.26
2016,1,21,23,0.0,0.0,0.0,1.0,23.41,17.2,93.88,-999.0,1.34
2016,1,22,0,0.0,0.0,0.0,1.24,23.18,16.55,93.78,-999.0,1.52
2016,1,22,1,0.0,0.0,0.0,1.24,23.01,17.37,93.7,-999.0,1.51
2016,1,22,2,0.0,0.0,0.0,1.02,22.73,17.26,93.68,-999.0,1.26
2016,1,22,3,0.0,0.0,0.0,0.73,22.46,17.94,93.69,-999.0,0.88
2016,1,22,4,0.0,0.0,0.0,0.72,22.2,18.34,93.77,-999.0,0.79
2016,1,22,5,0.0,0.0,0.0,0.85,21.94,19.61,93.86,-999.0,1.08
2016,1,22,6,25.05,9.02,29.07,0.98,22.12,25.03,93.96,0.18,1.3
2016,1,22,7,137.38,38.62,111.77,1.37,22.75,30.66,94.04,0.29,1.49
2016,1,22,8,271.27,62.99,183.75,1.59,23.18,48.28,94.08,0.35,1.7
2016,1,22,9,373.35,47.46,257.78,1.8,23.42,51.66,94.09,0.36,1.85
2016,1,22,10,314.38,22.65,206.89,1.96,23.71,50.92,94.07,0.26,1.97
2016,1,22,11,180.2,38.8,109.58,2.03,24.17,48.88,94.05,0.14,2.06
2016,1,22,12,205.1,24.0,140.06,2.02,24.14,44.02,93.98,0.15,2.01
2016,1,22,13,226.85,36.89,140.12,1.78,23.93,37.42,93.92,0.18,1.75
2016,1,22,14,224.85,16.2,166.1,1.36,23.74,30.15,93.88,0.2,1.25
2016,1,22,15,204.02,0.0,164.92,1.08,23.35,26.49,93.88,0.24,0.9
2016,1,22,16,118.03,0.0,104.23,0.55,22.86,23.17,93.9,0.21,0.52
2016,1,22,17,42.95,0.0,43.64,0.53,22.5,20.33,93.94,0.17,0.74
2016,1,22,18,0.0,0.0,0.0,0.93,22.18,16.77,93.98,-999.0,1.05
2016,1,22,19,0.0,0.0,0.0,1.29,21.95,13.9,94.02,-999.0,1.41
2016,1,22,20,0.0,0.0,0.0,1.39,21.97,12.7,94.06,-999.0,1.62
2016,1,22,21,0.0,0.0,0.0,0.88,22.3,12.55,94.08,-999.0,1.04
2016,1,22,22,0.0,0.0,0.0,0.84,22.18,14.64,94.11,-999.0,0.89
2016,1,22,23,0.0,0.0,0.0,1.26,21.74,18.09,94.11,-999.0,1.41
2016,1,23,0,0.0,0.0,0.0,0.95,21.58,20.27,94.05,-999.0,0.97
2016,1,23,1,0.0,0.0,0.0,0.41,21.51,22.58,93.97,-999.0,0.39
2016,1,23,2,0.0,0.0,0.0,0.7,21.32,26.51,93.91,-999.0,0.8
2016,1,23,3,0.0,0.0,0.0,0.93,21.24,25.84,93.89,-999.0,1.04
2016,1,23,4,0.0,0.0,0.0,0.98,21.27,19.55,93.92,-999.0,1.04
2016,1,23,5,0.0,0.0,0.0,0.93,21.35,11.43,93.95,-999.0,0.93
2016,1,23,6,40.55,24.11,41.76,0.98,21.74,5.29,94.01,0.29,1.01
2016,1,23,7,211.32,123.21,182.25,1.25,22.71,2.34,94.1,0.45,1.45
2016,1,23,8,396.9,209.86,232.99,1.34,23.41,8.73,94.14,0.51,1.51
2016,1,23,9,617.72,288.56,308.59,1.13,24.33,8.55,94.13,0.6,1.21
2016,1,23,10,787.25,306.0,402.22,1.11,25.35,8.79,94.07,0.65,1.14
2016,1,23,11,878.1,328.39,476.09,1.15,26.03,11.96,93.99,0.67,1.15
2016,1,23,12,800.72,407.13,362.18,1.31,26.29,15.03,93.91,0.6,1.24
2016,1,23,13,726.6,314.48,318.27,1.53,26.07,20.96,93.82,0.58,1.47
2016,1,23,14,554.67,362.43,256.04,1.66,25.54,28.66,93.77,0.5,1.61
2016,1,23,15,375.3,269.74,191.79,1.7,25.09,42.43,93.77,0.43,1.67
2016,1,23,16,208.93,198.43,143.01,1.67,24.46,61.45,93.82,0.36,1.69
2016,1,23,17,70.2,77.91,58.6,1.58,23.83,72.86,93.9,0.27,1.81
2016,1,23,18,0.0,0.0,0.0,1.5,23.32,84.38,93.98,-999.0,2.11
2016,1,23,19,0.0,0.0,0.0,1.59,23.06,85.2,94.06,-999.0,2.23
2016,1,23,20,0.0,0.0,0.0,1.64,22.74,72.02,94.13,-999.0,2.27
2016,1,23,21,0.0,0.0,0.0,1.54,22.45,55.68,94.15,-999.0,2.03
2016,1,23,22,0.0,0.0,0.0,1.48,22.22,42.23,94.13,-999.0,1.95
2016,1,23,23,0.0,0.0,0.0,1.48,21.98,33.2,94.05,-999.0,1.89
2016,1,24,0,0.0,0.0,0.0,1.47,21.72,26.6,93.96,-999.0,1.87
2016,1,24,1,0.0,0.0,0.0,1.46,21.6,21.67,93.89,-999.0,1.79
2016,1,24,2,0.0,0.0,0.0,1.38,21.57,17.24,93.85,-999.0,1.63
2016,1,24,3,0.0,0.0,0.0,1.31,21.55,16.21,93.86,-999.0,1.51
2016,1,24,4,0.0,0.0,0.0,1.23,21.55,13.18,93.89,-999.0,1.38
2016,1,24,5,0.0,0.0,0.0,1.11,21.49,13.81,93.95,-999.0,1.27
2016,1,24,6,29.75,15.61,31.93,0.95,22.08,14.33,94.02,0.21,1.15
2016,1,24,7,157.05,54.11,125.71,0.95,23.18,16.44,94.11,0.33,0.82
2016,1,24,8,318.38,191.81,189.0,0.75,24.24,1.74,94.17,0.41,0.67
2016,1,24,9,396.08,212.5,208.0,1.02,25.64,2.07,94.17,0.38,0.82
2016,1,24,10,486.48,168.37,265.04,1.5,26.25,2.76,94.13,0.4,1.19
2016,1,24,11,622.17,31.65,398.88,1.74,26.51,3.35,94.07,0.47,1.37
2016,1,24,12,814.95,314.49,390.77,1.94,26.58,4.01,93.98,0.61,1.55
2016,1,24,13,798.9,493.42,326.27,2.06,26.41,4.74,93.88,0.63,1.75
2016,1,24,14,576.47,279.18,298.19,2.29,25.78,5.72,93.82,0.52,2.14
